Player,OPP,MP,FGAVG,FGAAVG,FG%AVG,3PAVG,3PAAVG,3P%AVG,FTAVG,FTAAVG,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,GmSc,+/-,Bucket
Lillard,CHO,29:04,7.5,14.5,0.5935,3,6.5,0.5625,3,4,0.6665,0,4,4,8,3,0,0,1,26.4,+33,6.00
Lillard,DEN,22:42,7,18,0.389,1.5,8,0.1875,3.5,4,0.75,1,2,3,5,0,0,2,3,11.5,+12,4.00
Lillard,MIA,32:22,7.5,16.5,0.45,2,6.5,0.325,5,5,1,0,2,2,5,0,0,3,1,8.9,-25,4.00
Lillard,MEM,34:58,5.5,14.5,0.3785,2,6,0.343,4,4,1,2,3,5,7,1,0,4,2,15.5,+10,5.00
Lillard,MIN,38:07,6,17.5,0.345,2.5,10,0.2585,5.5,5.5,1,0,9,9,10,2,1,3,3,15.9,+8,5.00
Lillard,PHI,35:45,7.5,22,0.3405,2.5,10.5,0.2405,5,5.5,0.875,0,7,7,9,2,0,5,4,20.5,+37,5.00
Lillard,CHO,24:50,8,19,0.4405,3,8,0.375,3.5,4,0.875,0,9,9,7,0,0,3,3,19.8,+41,5.00
Lillard,CHO,34:05,8,14.5,0.552,4,8.5,0.472,3.5,3.5,1,1,5,6,2,2,0,2,2,11.6,+15,4.00
Lillard,CHI,33:26,6.5,14,0.464,3.5,7.5,0.472,3.5,4,0.9,0,3,3,7,0,0,3,2,7.0,+11,4.00
Lillard,LAC,41:31,4.5,16,0.2895,3,8,0.4,4.5,5,0.9,0,4,4,4,1,0,4,3,30.2,+6,9.00
Lillard,GSW,33:20,8,20,0.3835,3.5,9.5,0.372,9,9,1,0,1,1,6,1,1,2,0,15.8,-18,4.00
Lillard,LAL,38:27,9.5,19,0.4915,4.5,9.5,0.472,7,7,1,0,5,5,12,0,0,1,2,24.0,+13,6.00
Lillard,LAC,38:01,8.5,19.5,0.4365,4.5,11,0.4165,2.5,2.5,1,1,6,7,11,0,0,2,1,33.5,-1,7.00
Lillard,SAC,33:02,10.5,21,0.507,5.5,12.5,0.4355,5,5.5,0.9285,0,5,5,6,1,1,2,2,6.6,-22,2.00
Lillard,PHI,38:10,6.5,15.5,0.373,4,9.5,0.3525,5.5,6.5,0.845,1,2,3,9,1,1,0,1,17.5,+23,4.00
Lillard,PHO,38:38,4.5,14,0.3025,1.5,6.5,0.2265,3,3.5,0.9165,1,4,5,16,1,0,4,1,31.4,+14,7.00
Lillard,BOS,36:08,8.5,17.5,0.482,3,7.5,0.393,4,4,1,0,4,4,6,1,1,4,1,24.4,+1,7.00
Lillard,BRK,37:18,10.5,20,0.525,5,9,0.55,5.5,5.5,1,0,3,3,12,2,0,4,3,25.1,-7,6.00
Davis,DEN,34:09,,,,,,,,,,1,7,8,4,0,2,2,3,11.3,-17,4.00
Davis,PHO,39:15,,,,,,,,,,3,9,12,2,3,3,2,2,30.2,+7,6.00
Davis,SAC,41:41,8,17,0.4705,1,2,0.5,6.5,7,0.95,6,10,16,2,2,3,0,5,29.3,-10,6.00
Davis,ORL,38:12,10.5,19.5,0.544,1,2,0.5,8,9,0.8875,2,17,19,5,1,3,1,3,28.7,-2,6.00
Davis,LAC,47:34,11.5,20,0.5835,0.5,1.5,0.25,4.5,5.5,0.771,4,6,10,3,1,4,0,3,26.9,+11,6.00
Davis,ORL,32:11,11,18,0.6115,0,0.5,0,4.5,6,0.7225,6,7,13,3,0,7,4,5,28.8,-24,6.00
Davis,MIA,24:50,10,16.5,0.6115,0,0,0,7.5,8.5,0.889,0,6,6,4,0,1,1,2,9.2,-9,2.00
Davis,PHO,36:02,7,11,0.619,0,0,0,4.5,4.5,1,4,7,11,4,0,1,1,3,16.4,-5,4.00
Davis,POR,41:00,4.5,10.5,0.464,0,0,0,4.5,4.5,1,2,11,13,6,0,3,1,0,29.2,+17,6.00
Davis,MEM,26:50,7.5,17,0.4285,0,0.5,0,9,10,0.9165,4,7,11,5,0,6,2,1,23.9,+21,4.00
Davis,SAC,34:44,8.5,15.5,0.568,0,0.5,0,7.5,9,0.833,0,9,9,0,0,4,5,4,2.8,-13,2.00
Davis,POR,34:46,5,10,0.4845,0,0.5,0,4,4.5,0.9165,4,10,14,2,3,5,6,5,11.2,+1,4.00
Davis,HOU,32:52,5.5,14,0.377,0,1,0,1.5,2,0.5,4,6,10,3,2,1,4,6,23.1,-8,6.00
Davis,UTA,29:11,9.5,17,0.577,0,0.5,0,2.5,4,0.357,5,11,16,4,2,0,2,1,29.4,+34,6.00
Davis,DAL,36:21,11,14.5,0.7595,0,0,0,4.5,6,0.757,2,11,13,4,1,1,3,3,9.6,0,2.00
Davis,CLE,37:48,7.5,12,0.593,0,0,0,3,3.5,0.9,5,8,13,3,2,3,5,3,28.7,+3,7.00
Davis,PHI,32:16,8.5,15,0.525,0,0,0,4,4.5,0.9285,3,8,11,2,1,1,2,4,13.2,-13,4.00
Davis,DET,29:07,10,17,0.575,0,0,0,4.5,6,0.7285,4,12,16,4,1,3,0,1,31.8,+29,6.00
Davis,OKC,35:59,8,14.5,0.55,0,0,0,6.5,9,0.6845,1,13,14,2,2,0,0,1,30.0,-12,7.00
Davis,HOU,36:39,10,16.5,0.6055,0,0.5,0,9.5,11.5,0.8345,6,8,14,3,0,5,1,2,25.2,+12,6.00
Davis,PHO,38:44,10.5,20,0.533,0,0.5,0,8,9.5,0.839,9,6,15,1,0,2,0,1,22.2,-1,6.00
Davis,NOP,31:13,10,24,0.42,0,0,0,7,8.5,0.8265,5,10,15,5,2,2,2,1,21.2,+35,4.00
Davis,DAL,36:45,7.5,18,0.4425,0,1,0,6.5,8,0.8125,5,6,11,0,0,2,2,2,30.6,0,8.00
Davis,SAS,37:40,10,15.5,0.607,0.5,2,0.25,6,9,0.675,1,9,10,1,4,0,2,3,29.8,+5,8.00
Davis,NYK,35:29,14,22,0.6395,1.5,2.5,0.5835,7.5,11,0.675,2,12,14,2,1,2,2,2,28.2,-6,7.00
Davis,CHI,37:37,13.5,22.5,0.6005,1.5,2,0.8335,6,7.5,0.875,2,12,14,3,2,2,1,1,19.2,-3,4.00
Davis,MIN,38:42,10.5,18.5,0.5515,0.5,1.5,0.5,4,5.5,0.8125,1,7,8,4,0,3,1,2,26.9,+3,7.00
Davis,OKC,41:52,9,17.5,0.5085,0.5,1.5,0.5,6.5,8.5,0.757,3,8,11,7,1,2,3,2,22.5,+3,6.00
Davis,BOS,38:50,11,20.5,0.537,1,1,1,5.5,7.5,0.6945,5,8,13,4,0,1,2,2,33.6,-6,8.00
Davis,CHO,26:16,13,23.5,0.5505,1.5,2.5,0.75,5.5,8,0.65,2,6,8,2,2,4,2,4,22.9,+6,6.00
Davis,MIN,39:09,13,22.5,0.578,1,2.5,0.25,6,7,0.9,4,13,17,8,4,2,2,3,39.6,-6,7.00
Davis,NOP,35:29,11.5,18,0.6425,0.5,1.5,0.25,6,7,0.9,2,8,10,3,0,5,3,4,16.3,-17,4.00
Davis,MIA,42:48,9.5,16,0.5865,0.5,2,0.25,7,9,0.775,3,14,17,6,3,5,5,2,31.9,-13,6.00
Davis,MEM,40:58,8.5,16,0.5275,0,1.5,0,7.5,9,0.825,3,3,6,4,0,2,4,4,21.6,-10,7.00
Davis,LAC,39:02,11.5,19.5,0.5895,0,2,0,7,8.5,0.807,1,9,10,1,3,1,3,1,19.1,-4,5.00
Davis,TOR,39:49,11.5,18.5,0.629,0,2,0,3.5,5.5,0.607,1,10,11,6,0,1,3,4,37.9,0,9.00
Davis,PHO,31:40,11.5,16,0.716,1,1.5,0.5,7.5,9,0.7145,0,5,5,1,1,2,3,4,7.7,-24,3.00
Davis,UTA,39:16,9.5,14,0.655,1,2,0.5,7,7.5,0.9645,2,13,15,11,1,4,6,1,12.3,-12,3.00
Davis,OKC,38:24,5.5,16,0.3915,0,1.5,0,3,3.5,0.9165,3,12,15,5,2,1,2,3,27.0,+8,6.00
Davis,DAL,33:03,7,19,0.3835,0,1,0,7,8,0.8665,5,7,12,9,1,1,1,2,32.3,+21,6.00
Davis,BRK,35:14,10.5,17,0.6175,0,0.5,0,6.5,7.5,0.85,4,8,12,6,3,2,1,1,31.7,-12,6.00
Davis,POR,26:22,10.5,15,0.699,0,0.5,0,6,8,0.7635,3,11,14,3,0,0,0,0,18.2,+3,3.00
Davis,LAC,35:47,6.5,10,0.6315,0,1,0,7,8.5,0.8635,4,8,12,2,0,0,1,2,21.6,-9,6.00
Davis,CHI,36:06,8,13.5,0.5855,0,1,0,4,4,1,5,6,11,6,0,1,0,1,22.0,+13,5.00
Davis,GSW,44:34,11,19,0.578,0,1,0,2,3.5,0.7,3,10,13,3,0,4,2,4,22.2,-2,6.00
Davis,HOU,28:48,10.5,21,0.507,0,2.5,0,4.5,7,0.589,2,5,7,2,2,1,3,2,15.8,-10,5.00
Davis,NYK,36:25,10.5,22,0.479,1.5,3.5,0.5,3.5,5,0.389,2,16,18,5,1,4,0,2,17.9,+6,3.00
Davis,CHO,37:08,7,16,0.4165,1.5,2,0.5,2,2.5,0.5,3,12,15,11,0,3,2,1,32.7,+16,6.00
Davis,DEN,38:14,8,14,0.5415,0,1.5,0,3,3,1,1,8,9,3,3,4,1,0,27.9,-11,7.00
Davis,NOP,29:07,13,21.5,0.6345,0,2.5,0,3,4,0.8335,0,6,6,6,1,1,3,4,17.8,0,4.00
Davis,DET,28:23,10.5,19,0.5775,0,2,0,5,6.5,0.762,3,11,14,4,0,6,1,1,25.0,+12,4.00
Davis,UTA,38:00,6.5,11.5,0.568,0.5,2,0.1665,6.5,7,0.9285,3,12,15,1,0,2,2,0,29.3,+24,8.00
Davis,GSW,32:31,9.5,18.5,0.51,1,3,0.333,8.5,10,0.8845,3,12,15,1,0,3,3,3,22.0,-16,6.00
Davis,SAS,29:03,12,22,0.5495,0.5,2.5,0.1665,7.5,9.5,0.801,5,8,13,0,1,0,1,2,26.5,+10,6.00
Davis,PHO,41:42,10.5,16.5,0.6465,0,1.5,0,6.5,8,0.8165,2,12,14,0,3,2,3,3,19.7,-2,5.00
Davis,LAC,36:05,10.5,15.5,0.6805,0,0.5,0,4,5,0.4,3,9,12,2,2,3,2,2,19.8,-4,4.00
Davis,WAS,41:15,9.5,16,0.59,0,1,0,2,2.5,0.4,3,12,15,4,1,3,1,2,39.6,+6,8.00
Davis,DEN,38:55,11,18.5,0.5845,0,1,0,8,9,0.8615,2,9,11,2,0,3,0,3,16.7,-11,4.00
Davis,OKC,30:13,10.5,17.5,0.587,0,0,0,7.5,8.5,0.8365,4,8,12,4,1,3,2,1,26.7,+10,5.00
Davis,SAC,34:06,7,12.5,0.5605,0,0,0,6.5,7.5,0.8295,1,10,11,3,0,1,2,4,9.4,-6,3.00
Davis,MIL,41:00,6,12.5,0.484,0,0.5,0,7,8,0.8545,1,12,13,5,0,3,0,3,20.0,-3,5.00
Davis,MIN,39:18,7.5,17,0.4305,0,1,0,3,3.5,0.9,10,15,25,5,7,3,3,2,37.4,+15,6.00
Davis,SAC,41:08,9.5,19,0.5025,0,0.5,0,5.5,7.5,0.846,3,7,10,3,1,1,2,1,17.4,-8,5.00
Davis,GSW,11:57,8,17.5,0.459,0.5,1,0.25,8,10.5,0.7835,1,3,4,2,1,1,0,0,9.7,+6,2.00
Davis,ATL,31:13,5,12,0.4445,0.5,1,0.25,4.5,5,0.9375,1,14,15,6,2,1,2,2,24.8,+28,5.00
Davis,PHI,39:40,6.5,10,0.607,0.5,1,0.25,1.5,2,0.75,7,12,19,4,0,4,3,4,24.5,+4,5.00
Leonard,POR,28:43,,,,,,,,,,1,4,5,6,1,1,4,2,17.7,+25,5.00
Leonard,UTA,36:45,,,,,,,,,,3,6,9,5,2,0,1,1,20.8,+9,5.00
Leonard,SAS,27:48,9.50,19.50,0.492,4.5,7.5,0.7,0.5,1.5,0.1665,0,3,3,4,2,0,3,2,15.8,+24,5.00
Leonard,ORL,32:59,8.00,17.50,0.4585,3.5,8.5,0.4145,3.5,5,0.595,2,6,8,3,2,0,1,1,7.4,+18,2.00
Leonard,LAL,41:29,4.50,12.00,0.3675,1.5,5,0.2145,4,4.5,0.9285,1,5,6,5,2,0,2,2,28.1,+4,8.00
Leonard,NYK,31:34,9.00,19.50,0.4045,2.5,7,0.2275,2.5,4,0.75,2,3,5,3,0,0,0,2,13.6,-12,4.00
Leonard,BRK,35:56,11.50,22.00,0.518,3.5,8.5,0.394,1.5,3,0.25,0,6,6,2,2,1,1,1,13.1,+3,4.00
Leonard,DAL,29:05,7.50,16.00,0.469,1.5,6,0.25,1,1,0.5,1,2,3,4,0,0,2,2,20.0,-8,6.00
Leonard,MEM,36:51,7.50,15.50,0.4855,1.5,5,0.3335,5,5,1,1,4,5,3,1,2,0,3,10.0,-18,3.00
Leonard,DEN,37:53,7.00,15.50,0.454,1.5,4,0.375,4.5,5,0.75,0,2,2,2,5,0,3,1,10.4,0,3.00
Leonard,HOU,36:50,5.50,15.00,0.366,1.5,3.5,0.4585,2,3,0.625,1,7,8,2,5,1,3,3,23.3,+18,6.00
Leonard,SAS,28:04,6.50,15.00,0.4285,2.5,4.5,0.5835,5,6,0.8125,2,2,4,3,1,1,0,0,18.1,+17,5.00
Leonard,SAS,35:47,8.00,16.50,0.4855,2.5,6,0.4165,5,5.5,0.9375,0,4,4,4,2,0,1,3,21.9,-2,6.00
Leonard,NOP,34:14,9.00,17.00,0.5295,2,6,0.333,3.5,3.5,1,1,7,8,3,1,1,1,0,16.5,-15,4.00
Leonard,DAL,29:14,9.00,17.00,0.5295,1.5,6.5,0.238,3.5,4,0.875,0,6,6,3,0,2,2,1,3.3,+24,2.00
Leonard,DEN,39:00,5.00,14.50,0.319,0.5,6,0.0715,3.5,4,0.875,1,7,8,3,1,2,2,0,22.1,-5,7.00
Leonard,SAC,36:46,6.00,19.00,0.276,1,5,0.2,6.5,6.5,1,0,9,9,3,1,2,0,2,32.6,+20,7.00
Leonard,GSW,35:18,12.00,22.00,0.5815,2,4,0.5335,6.5,7.5,0.8335,1,6,7,0,2,0,0,2,18.0,+2,5.00
Leonard,GSW,38:45,11.50,17.50,0.6535,2,2.5,0.8335,3.5,5,0.7085,0,8,8,7,1,0,3,2,16.9,+8,4.00
Leonard,DEN,37:41,9.00,16.50,0.546,2,3.5,0.7,1.5,2,0.375,1,3,4,5,1,1,2,2,13.0,-8,4.00
Leonard,UTA,38:08,8.50,16.00,0.5315,1.5,4,0.3665,0,0,0,3,2,5,5,0,1,2,1,35.0,+18,9.00
Leonard,POR,38:32,11.00,19.50,0.5545,3.5,5.5,0.5415,3.5,3.5,0.5,0,6,6,5,3,0,1,2,31.6,+13,7.00
Leonard,SAC,31:16,12.50,21.00,0.594,4.5,8,0.5625,8,8,1,0,4,4,3,1,1,1,0,29.6,+21,7.00
Leonard,GSW,39:22,11.00,16.50,0.6825,2.5,5.5,0.521,8,8,1,3,5,8,2,1,1,2,2,22.5,-1,6.00
Leonard,NYK,30:14,10.00,15.00,0.6745,2,3.5,0.5835,7,8,0.889,1,6,7,4,2,0,0,1,36.5,+15,8.00
Leonard,IND,26:38,10.50,16.00,0.6565,3.5,5,0.6665,7,8,0.889,1,1,2,1,1,0,3,2,19.1,+27,6.00
Leonard,DAL,37:29,12.00,17.00,0.7085,3.5,5.5,0.6165,4.5,4.5,1,3,7,10,5,1,1,0,0,28.8,+7,6.00
Leonard,MIA,33:42,12.00,20.00,0.606,1.5,5.5,0.2835,3.5,3.5,1,1,5,6,5,4,1,2,0,22.7,+24,5.00
Leonard,PHO,40:07,11.00,20.50,0.5355,1.5,5.5,0.2835,3.5,4,0.8335,2,6,8,3,2,2,2,1,28.7,+11,6.00
Leonard,NOP,29:35,9.50,17.50,0.5445,3,5.5,0.5335,5,5.5,0.8335,2,7,9,2,1,1,2,1,15.1,+6,4.00
Leonard,LAL,34:42,8.00,15.50,0.515,3,5,0.5835,5.5,6,0.875,0,8,8,2,3,2,3,4,8.7,+4,3.00
Leonard,PHO,32:27,6.50,16.00,0.41,2,5.5,0.393,2,3,0.625,0,3,3,2,5,1,3,1,14.3,+11,4.00
Leonard,TOR,37:45,7.00,16.00,0.443,1.5,5,0.3095,0.5,1,0.25,2,1,3,7,1,2,0,3,28.2,-5,6.00
Leonard,MEM,28:41,9.00,16.50,0.5445,1.5,3.5,0.4165,3.5,3.5,0.5,0,7,7,4,2,2,1,3,20.9,+11,5.00
Leonard,MIN,37:26,10.00,17.00,0.5905,2,4.5,0.45,3.5,3.5,0.5,0,9,9,4,2,0,1,4,21.2,-13,6.00
Leonard,OKC,36:42,9.50,17.50,0.5495,2,4,0.5335,3,3,0.5,1,5,6,6,0,1,3,0,15.1,+19,4.00
Leonard,BRK,36:47,7.50,14.50,0.537,2.5,3.5,0.7085,3.5,4,0.75,1,3,4,4,0,1,2,2,14.8,+15,5.00
Leonard,LAL,38:05,6.00,12.50,0.5,2.5,3.5,0.7085,4,5,0.6875,2,9,11,10,2,1,2,0,30.0,+15,5.00
Leonard,TOR,30:30,8.50,15.50,0.544,1,2,0.3335,5,5.5,0.9375,1,6,7,3,1,2,1,0,15.7,+11,4.00
Leonard,BOS,29:01,9.00,14.50,0.613,1,2.5,0.25,1.5,1.5,0.5,1,6,7,2,2,2,2,1,24.4,+27,6.00
Leonard,CLE,36:53,8.50,14.00,0.6025,2.5,4.5,0.55,1.5,1.5,0.5,3,5,8,3,2,0,1,2,23.6,-9,6.00
Leonard,WAS,29:54,11.50,20.00,0.5935,2.5,6,0.443,2.5,2.5,1,4,5,9,4,4,1,0,1,30.5,+23,7.00
Leonard,DET,31:58,13.50,25.00,0.54,1.5,5.5,0.268,2,2,1,0,4,4,3,0,1,0,2,29.1,+18,7.00
Leonard,MIA,34:50,13.00,21.00,0.633,3.5,6,0.5,2.5,2.5,1,3,8,11,4,2,2,3,2,23.9,-6,5.00
Leonard,ATL,37:13,10.00,16.50,0.603,4.5,7,0.625,4.5,4.5,1,1,1,2,5,1,1,1,2,31.6,+8,8.00
Leonard,NOP,33:12,10.50,18.00,0.575,4,7,0.5625,5.5,5.5,1,1,5,6,4,2,1,3,0,13.5,-11,3.00
Leonard,DET,35:17,8.50,15.00,0.525,3,5.5,0.479,5.5,6.5,0.875,0,4,4,5,2,0,3,2,17.1,+2,5.00
Leonard,MIN,30:06,5.50,14.00,0.3945,2,5,0.381,6.5,7.5,0.875,4,0,4,1,1,0,3,2,10.0,-15,4.00
Leonard,OKC,30:32,7.50,17.50,0.43,2,5,0.381,4,4,1,0,3,3,2,1,0,2,2,15.7,-17,4.00
Leonard,MEM,36:19,8.50,14.50,0.6105,0.5,2.5,0.1665,1.5,1.5,1,2,6,8,4,3,1,6,2,18.3,+8,5.00
Leonard,SAC,35:54,9.50,15.00,0.653,1,4,0.1665,2,2,1,0,8,8,3,4,1,3,0,16.0,-12,4.00
Leonard,LAL,39:17,8.50,18.00,0.4725,1,4.5,0.1665,4,4.5,0.9285,2,5,7,6,1,0,1,1,23.4,-2,6.00
Leonard,WAS,29:25,9.00,18.50,0.484,1.5,4.5,0.25,3.5,4.5,0.6785,4,5,9,4,1,1,1,2,23.6,+12,6.00
Leonard,MIN,38:19,10.00,19.50,0.5145,2.5,7,0.375,4,4.5,0.75,1,4,5,1,2,1,2,1,21.1,-11,7.00
Leonard,MIL,37:17,10.50,23.00,0.456,1.5,6,0.25,7,7.5,0.9375,0,4,4,5,4,1,1,2,12.3,0,4.00
Leonard,HOU,39:01,9.00,22.50,0.389,1.5,6,0.25,4.5,5.5,0.771,1,5,6,7,2,0,0,1,28.5,+9,6.00
Leonard,CHI,38:20,8.50,18.50,0.4635,1.5,6,0.25,3.5,4,0.8335,2,7,9,4,0,1,2,1,16.3,+4,4.00
Leonard,MIN,12:00,9.50,16.50,0.572,0.5,2.5,0.125,4,4,1,0,2,2,2,0,0,0,0,5.6,+13,2.00
Leonard,CHI,33:53,5.00,9.50,0.5165,0.5,1.5,0.25,2,2.5,0.75,2,3,5,3,1,1,3,0,22.6,+21,6.00
Leonard,NOP,38:42,7.00,10.50,0.603,1.5,3.5,0.45,1,2,0.5,1,6,7,2,0,2,1,1,19.6,0,5.00
Leonard,ATL,36:47,10.00,16.00,0.6195,1.5,4,0.3665,3.5,4,0.75,0,2,2,2,1,1,3,0,19.6,-15,6.00
Leonard,POR,28:02,8.00,16.00,0.502,2,5.5,0.354,7.5,8,0.95,1,3,4,2,4,0,2,0,21.0,+11,5.00
Leonard,POR,29:16,8.50,16.50,0.517,2,5.5,0.354,7,8,0.8665,1,5,6,3,0,1,3,0,16.7,+17,5.00
Brown,NYK,38:08,,,,,,,,,,0,6,6,5,1,0,2,5,6.8,+8,3.00
Brown,MIA,33:37,,,,,,,,,,2,4,6,1,2,0,4,1,16.1,+3,6.00
Brown,WAS,31:32,7.5,16.5,0.432,1.5,5.5,0.2145,2.5,4,0.625,0,6,6,2,3,1,0,3,29.3,+32,8.00
Brown,IND,25:28,12,23,0.521,5.5,10,0.522,2,4,0.5,1,6,7,1,0,0,2,3,8.3,+22,4.00
Brown,BRK,35:22,10,19.5,0.5045,4,7,0.3075,2,3,0.75,0,5,5,4,0,1,2,4,11.4,+6,5.00
Brown,MIN,39:29,7,18.5,0.3925,1,6,0.091,4.5,5,0.9375,0,7,7,4,1,0,3,5,15.8,-16,6.00
Brown,PHI,35:32,8.5,21.5,0.397,2.5,9.5,0.2785,5,6,0.8125,0,2,2,2,1,1,4,2,2.0,-3,3.00
Brown,BRK,29:29,7,17,0.392,2.5,7.5,0.3305,2,3,0.625,0,3,3,5,1,0,3,0,20.3,+6,6.00
Brown,TOR,31:41,7,16,0.417,3.5,8,0.421,2,3.5,0.55,1,4,5,2,0,0,2,1,20.3,+9,6.00
Brown,NYK,36:28,11,19.5,0.563,4,8.5,0.4655,2.5,4,0.6335,1,4,5,6,1,1,3,3,15.8,+17,5.00
Brown,TOR,35:45,9.5,19,0.4945,2.5,8.5,0.2985,4,4.5,0.8335,0,3,3,4,1,1,3,2,18.0,+4,5.00
Brown,MEM,33:42,8,16,0.516,2.5,7,0.411,4,4.5,0.8335,0,6,6,3,2,2,2,4,6.1,+1,3.00
Brown,CHO,34:01,7,15,0.478,2,6,0.3715,1.5,2.5,0.5835,1,3,4,3,0,0,2,5,2.4,-23,3.00
Brown,MIL,35:13,5,16.5,0.3035,0.5,6,0.0715,2,3,0.625,0,2,2,8,1,0,1,1,24.6,-3,6.00
Brown,ORL,38:53,7.5,16.5,0.4595,1.5,5,0.3,3,3.5,0.875,0,3,3,2,3,1,3,3,5.6,+1,4.00
Brown,ATL,36:28,8,19,0.449,2.5,6.5,0.425,3.5,5,0.7855,1,6,7,3,1,0,2,4,12.9,+5,5.00
Brown,CHI,34:47,7.5,20.5,0.3735,2,7.5,0.268,2.5,4.5,0.5355,2,6,8,6,0,1,3,1,22.6,+22,6.00
Brown,PHI,35:08,10.5,21,0.498,2.5,7.5,0.3305,2,3.5,0.55,1,3,4,0,4,2,3,3,11.6,+10,4.00
Brown,IND,31:29,10,21.5,0.461,2,6,0.3125,3,4.5,0.675,2,7,9,0,1,2,3,6,19.6,-10,6.00
Brown,NYK,27:10,11,21.5,0.5045,1.5,5.5,0.268,1.5,2.5,0.375,0,0,0,4,1,1,2,5,11.2,+18,4.00
Brown,CLE,34:36,10.5,18,0.5735,2,6,0.343,0.5,1,0.5,1,1,2,4,1,1,3,1,19.2,-6,5.00
Brown,CLE,36:01,8.5,15,0.563,1.5,5,0.3,2.5,2.5,1,2,3,5,5,2,0,2,3,16.6,+4,5.00
Brown,ORL,29:35,10,18.5,0.544,1.5,5,0.3,2,2,0.5,0,3,3,4,0,1,2,0,12.7,+20,4.00
Brown,ORL,33:59,9,17.5,0.5165,1,5,0.2,1,1.5,0.3335,1,4,5,6,1,1,2,4,26.0,+11,7.00
Brown,GSW,41:17,10,17.5,0.5665,2.5,6.5,0.3125,2,2.5,0.8335,3,5,8,7,0,1,4,2,20.6,-3,6.00
Brown,SAC,29:13,11,21,0.5275,3,6,0.4375,4.5,5,0.9375,1,4,5,6,0,0,0,2,22.6,+22,6.00
Brown,LAC,29:06,10.5,21.5,0.4895,0.5,3.5,0.125,6.5,7.5,0.866,3,3,6,2,1,0,3,2,16.9,+29,5.00
Brown,LAL,32:34,10,19,0.5265,1.5,4.5,0.25,4.5,5.5,0.8035,3,2,5,2,3,0,2,3,12.6,+9,4.00
Brown,TOR,40:53,8,17,0.4705,2,5.5,0.35,3.5,5.5,0.6605,1,9,10,6,0,0,7,4,22.8,+12,7.00
Brown,SAS,26:20,9,16.5,0.55,3,5.5,0.5165,4,6,0.6855,1,5,6,3,2,0,2,0,22.0,+26,5.00
Brown,OKC,37:43,10,14.5,0.69,3.5,4,0.9165,4,5.5,0.7335,2,4,6,3,0,0,4,5,2.3,-1,3.00
Brown,UTA,26:54,6.5,15.5,0.457,1,5,0.5,5.5,7,0.771,0,3,3,5,1,1,3,2,8.5,+18,3.00
Brown,IND,35:46,4.5,15,0.3195,1,6,0.25,4,5,0.6875,1,3,4,1,0,1,3,0,20.6,+7,7.00
Brown,IND,37:59,9,16,0.5335,1.5,4,0.375,2.5,5,0.5,1,4,5,2,0,0,5,2,25.3,-1,8.00
Brown,MIN,43:09,15,23,0.652,2,4,0.5,3.5,6.5,0.55,1,10,11,3,2,1,2,1,33.5,+10,7.00
Brown,MIL,18:19,13,21,0.6085,3.5,5.5,0.6605,8,9,0.8,1,3,4,3,0,0,0,1,5.5,-17,2.00
Brown,HOU,28:27,7,15,0.46,2,4,0.2855,6.5,6.5,0.5,1,5,6,2,2,2,3,5,26.3,+19,7.00
Brown,SAS,31:17,8,14.5,0.545,2,3.5,0.3335,3,5,0.3,1,6,7,5,1,1,3,2,16.9,+12,5.00
Brown,DEN,35:44,9.5,15.5,0.6165,3.5,6,0.5835,4,6,0.8,0,2,2,1,2,0,0,3,3.4,-2,3.00
Brown,HOU,30:50,7,17.5,0.408,2,7.5,0.3055,1,2,0.5,0,11,11,10,3,0,3,0,15.1,+4,3.00
Brown,DAL,36:33,6,16.5,0.3725,1,6,0.222,0,2,0,1,2,3,4,0,2,0,5,26.1,-6,7.00
Brown,MIA,27:20,9.5,18,0.51,1.5,5,0.3095,3,5.5,0.3335,1,3,4,5,3,0,3,1,17.8,+22,4.00
Brown,LAC,24:10,10,16.5,0.6135,3,7.5,0.393,3,4.5,0.3335,5,1,6,2,0,1,1,3,3.8,-18,2.00
Brown,NOP,36:51,5,12,0.4335,2,5,0.25,1,1,0.5,2,9,11,7,0,1,0,3,22.4,+6,5.00
Brown,IND,35:42,5.5,14,0.382,0.5,3.5,0.1,3.5,4.5,0.857,2,4,6,2,2,0,0,0,23.7,-6,5.00
Brown,LAL,27:24,8.5,15,0.5665,0.5,4,0.1,6,7.5,0.7945,3,5,8,7,1,0,3,5,5.7,-20,2.00
Brown,ATL,33:52,6.5,13.5,0.4665,0,3,0,3.5,4,0.4375,0,6,6,6,1,0,2,4,13.5,-3,3.00
Brown,WAS,34:43,5.5,11.5,0.4845,0,2.5,0,0.5,0.5,0.5,1,6,7,3,1,0,3,3,12.5,-15,4.00
Brown,MIA,37:12,8,13,0.618,0,1.5,0,0.5,0.5,0.5,3,6,9,2,0,0,6,1,9.7,+3,4.00
Brown,BRK,37:26,8.5,15.5,0.55,1.5,4.5,0.1875,0.5,2,0.125,1,0,1,4,1,0,4,5,6.2,+9,4.00
Brown,CHI,32:55,7.5,17.5,0.434,2,7,0.271,2.5,5,0.4585,0,5,5,5,1,1,2,2,18.5,+19,5.00
Brown,NYK,34:57,7,15.5,0.4755,2,5.5,0.3835,4,6,0.667,0,8,8,3,1,0,0,2,22.3,+15,6.00
